metabolites,pathway
HMDB0001414,KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM
HMDB0001414,KEGG_PHENYLALANINE_METABOLISM
HMDB0001414,KEGG_TYROSINE_METABOLISM
HMDB0001414,KEGG_BETA_ALANINE_METABOLISM
HMDB0001414,KEGG_GLUTATHIONE_METABOLISM
HMDB0001414,KEGG_CYSTEINE_AND_METHIONINE_METABOLISM
HMDB0001416,KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS
HMDB0001416,KEGG_RIBOFLAVIN_METABOLISM
HMDB0001416,KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM
HMDB0001416,KEGG_STARCH_AND_SUCROSE_METABOLISM
HMDB0001416,KEGG_PURINE_METABOLISM
HMDB0001419,KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS
HMDB0001426,KEGG_RETINOL_METABOLISM
HMDB0001426,KEGG_FATTY_ACID_METABOLISM
HMDB0001426,KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450
HMDB0001426,KEGG_TYROSINE_METABOLISM
HMDB0001426,KEGG_GLYCOLYSIS_GLUCONEOGENESIS
HMDB0001426,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
HMDB0001426,KEGG_ARGININE_AND_PROLINE_METABOLISM
HMDB0001426,KEGG_TRYPTOPHAN_METABOLISM
HMDB0001426,KEGG_HISTIDINE_METABOLISM
HMDB0001426,KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM
HMDB0001426,KEGG_PHENYLALANINE_METABOLISM
HMDB0001426,KEGG_BETA_ALANINE_METABOLISM
HMDB0001426,KEGG_ASTHMA
HMDB0001426,KEGG_PEROXISOME
HMDB0001426,KEGG_LYSINE_DEGRADATION
HMDB0001430,KEGG_TYROSINE_METABOLISM
HMDB0001430,KEGG_MELANOGENESIS
HMDB0001432,KEGG_ARGININE_AND_PROLINE_METABOLISM
HMDB0001434,KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM
HMDB0001438,KEGG_STEROID_BIOSYNTHESIS
HMDB0001440,KEGG_PYRIMIDINE_METABOLISM
HMDB0001440,KEGG_PURINE_METABOLISM
HMDB0001440,KEGG_TYPE_II_DIABETES_MELLITUS
HMDB0001440,KEGG_INSULIN_SIGNALING_PATHWAY
HMDB0001440,KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG
HMDB0001440,KEGG_PYRUVATE_METABOLISM
HMDB0001440,KEGG_GLYCOLYSIS_GLUCONEOGENESIS
HMDB0001440,KEGG_GLUTATHIONE_METABOLISM
HMDB0001440,KEGG_P53_SIGNALING_PATHWAY
HMDB0001440,KEGG_DRUG_METABOLISM_OTHER_ENZYMES
HMDB0001442,KEGG_ABC_TRANSPORTERS
HMDB0001448,KEGG_PURINE_METABOLISM
HMDB0001448,KEGG_SELENOAMINO_ACID_METABOLISM
HMDB0001448,KEGG_SULFUR_METABOLISM
HMDB0001448,KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION
HMDB0001448,KEGG_STEROID_HORMONE_BIOSYNTHESIS
HMDB0001448,KEGG_SPHINGOLIPID_METABOLISM
HMDB0001448,KEGG_LYSOSOME
HMDB0001448,KEGG_GLYCOSAMINOGLYCAN_DEGRADATION
HMDB0001448,KEGG_RENIN_ANGIOTENSIN_SYSTEM
HMDB0001448,KEGG_OTHER_GLYCAN_DEGRADATION
HMDB0001448,KEGG_GALACTOSE_METABOLISM
HMDB0001448,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES
HMDB0001448,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES
HMDB0001448,KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM
HMDB0001449,KEGG_ABC_TRANSPORTERS
HMDB0001451,KEGG_PYRUVATE_METABOLISM
HMDB0001451,KEGG_GLYCOLYSIS_GLUCONEOGENESIS
HMDB0001451,KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM
HMDB0001451,KEGG_CITRATE_CYCLE_TCA_CYCLE
HMDB0001451,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION
HMDB0001452,KEGG_ARACHIDONIC_ACID_METABOLISM
HMDB0001453,KEGG_CYSTEINE_AND_METHIONINE_METABOLISM
HMDB0001457,KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450
HMDB0001457,KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS
HMDB0001457,KEGG_STEROID_HORMONE_BIOSYNTHESIS
HMDB0001457,KEGG_PPAR_SIGNALING_PATHWAY
HMDB0001473,KEGG_PENTOSE_PHOSPHATE_PATHWAY
HMDB0001473,KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM
HMDB0001473,KEGG_GLYCOLYSIS_GLUCONEOGENESIS
HMDB0001473,KEGG_GLYCEROPHOSPHOLIPID_METABOLISM
HMDB0001473,KEGG_INOSITOL_PHOSPHATE_METABOLISM
HMDB0001476,KEGG_TRYPTOPHAN_METABOLISM
HMDB0001484,KEGG_BUTANOATE_METABOLISM
HMDB0001484,KEGG_FATTY_ACID_METABOLISM
HMDB0001484,KEGG_PROPANOATE_METABOLISM
HMDB0001484,KEGG_PYRUVATE_METABOLISM
HMDB0001484,KEGG_TRYPTOPHAN_METABOLISM
HMDB0001484,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION
HMDB0001484,KEGG_LYSINE_DEGRADATION
HMDB0001484,KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS
HMDB0001484,KEGG_BETA_ALANINE_METABOLISM
HMDB0001484,KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS
HMDB0001484,KEGG_LIMONENE_AND_PINENE_DEGRADATION
HMDB0001484,KEGG_PPAR_SIGNALING_PATHWAY
HMDB0001484,KEGG_ALZHEIMERS_DISEASE
HMDB0001484,KEGG_PEROXISOME
HMDB0001484,KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS
HMDB0001488,KEGG_PYRIMIDINE_METABOLISM
HMDB0001488,KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM
HMDB0001488,KEGG_PURINE_METABOLISM
HMDB0001489,KEGG_GLYCOLYSIS_GLUCONEOGENESIS
HMDB0001489,KEGG_PENTOSE_PHOSPHATE_PATHWAY
HMDB0001489,KEGG_STARCH_AND_SUCROSE_METABOLISM
HMDB0001489,KEGG_GALACTOSE_METABOLISM
HMDB0001489,KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM
HMDB0001489,KEGG_PYRIMIDINE_METABOLISM
HMDB0001489,KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM
HMDB0001489,KEGG_PURINE_METABOLISM
HMDB0001489,KEGG_DRUG_METABOLISM_OTHER_ENZYMES
HMDB0001493,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION
HMDB0001493,KEGG_BETA_ALANINE_METABOLISM
HMDB0001493,KEGG_FATTY_ACID_METABOLISM
HMDB0001493,KEGG_PROPANOATE_METABOLISM
HMDB0001493,KEGG_PPAR_SIGNALING_PATHWAY
HMDB0001508,KEGG_PURINE_METABOLISM
HMDB0001508,KEGG_PYRIMIDINE_METABOLISM
HMDB0001508,KEGG_GLYCOLYSIS_GLUCONEOGENESIS
HMDB0001508,KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG
HMDB0001508,KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM
HMDB0001508,KEGG_GALACTOSE_METABOLISM
HMDB0001508,KEGG_INSULIN_SIGNALING_PATHWAY
HMDB0001508,KEGG_STARCH_AND_SUCROSE_METABOLISM
HMDB0001508,KEGG_TYPE_II_DIABETES_MELLITUS
HMDB0001508,KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM
HMDB0001508,KEGG_PYRUVATE_METABOLISM
HMDB0001508,KEGG_GLUTATHIONE_METABOLISM
HMDB0001508,KEGG_P53_SIGNALING_PATHWAY
HMDB0001509,KEGG_RETINOL_METABOLISM
HMDB0001509,KEGG_FATTY_ACID_METABOLISM
HMDB0001509,KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450
HMDB0001509,KEGG_TYROSINE_METABOLISM
HMDB0001509,KEGG_GLYCOLYSIS_GLUCONEOGENESIS
HMDB0001509,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
HMDB0001509,KEGG_ARACHIDONIC_ACID_METABOLISM
HMDB0001514,KEGG_GLYCOLYSIS_GLUCONEOGENESIS
HMDB0001514,KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG
HMDB0001514,KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM
HMDB0001514,KEGG_GALACTOSE_METABOLISM
HMDB0001514,KEGG_INSULIN_SIGNALING_PATHWAY
HMDB0001514,KEGG_STARCH_AND_SUCROSE_METABOLISM
HMDB0001514,KEGG_TYPE_II_DIABETES_MELLITUS
HMDB0001514,KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM
HMDB0001514,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
HMDB0001514,KEGG_RENAL_CELL_CARCINOMA
HMDB0001514,KEGG_PATHWAYS_IN_CANCER
HMDB0001517,KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM
HMDB0001517,KEGG_PURINE_METABOLISM
HMDB0001517,KEGG_ONE_CARBON_POOL_BY_FOLATE
HMDB0001520,KEGG_ADHERENS_JUNCTION
HMDB0001520,KEGG_RIBOFLAVIN_METABOLISM
HMDB0001520,KEGG_LYSOSOME
HMDB0001520,KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS
HMDB0001520,KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM
HMDB0001520,KEGG_STARCH_AND_SUCROSE_METABOLISM
HMDB0001520,KEGG_PURINE_METABOLISM
HMDB0001521,KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS
HMDB0001521,KEGG_PPAR_SIGNALING_PATHWAY
HMDB0001521,KEGG_PEROXISOME
HMDB0001521,KEGG_FATTY_ACID_METABOLISM
HMDB0001521,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
HMDB0001521,KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM
HMDB0001521,KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS
HMDB0001521,KEGG_ALPHA_LINOLENIC_ACID_METABOLISM
HMDB0001521,KEGG_INSULIN_SIGNALING_PATHWAY
HMDB0001521,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION
HMDB0001521,KEGG_BETA_ALANINE_METABOLISM
HMDB0001521,KEGG_PROPANOATE_METABOLISM
HMDB0001521,KEGG_BUTANOATE_METABOLISM
HMDB0001521,KEGG_LYSINE_DEGRADATION
HMDB0001521,KEGG_TRYPTOPHAN_METABOLISM
HMDB0001521,KEGG_LIMONENE_AND_PINENE_DEGRADATION
HMDB0001521,KEGG_STEROID_BIOSYNTHESIS
HMDB0001526,KEGG_CITRATE_CYCLE_TCA_CYCLE
HMDB0001526,KEGG_PYRUVATE_METABOLISM
HMDB0001526,KEGG_GLYCOLYSIS_GLUCONEOGENESIS
HMDB0001526,KEGG_BUTANOATE_METABOLISM
HMDB0001526,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS
HMDB0001532,KEGG_PURINE_METABOLISM
HMDB0001532,KEGG_PYRIMIDINE_METABOLISM
HMDB0001532,KEGG_GLYCOLYSIS_GLUCONEOGENESIS
HMDB0001532,KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG
HMDB0001532,KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM
HMDB0001532,KEGG_GALACTOSE_METABOLISM
HMDB0001532,KEGG_INSULIN_SIGNALING_PATHWAY
HMDB0001532,KEGG_STARCH_AND_SUCROSE_METABOLISM
HMDB0001532,KEGG_TYPE_II_DIABETES_MELLITUS
HMDB0001532,KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM
HMDB0001532,KEGG_PYRUVATE_METABOLISM
HMDB0001532,KEGG_GLUTATHIONE_METABOLISM
HMDB0001532,KEGG_P53_SIGNALING_PATHWAY
HMDB0001534,KEGG_HISTIDINE_METABOLISM
HMDB0001534,KEGG_ONE_CARBON_POOL_BY_FOLATE
HMDB0001545,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION
HMDB0001545,KEGG_TYROSINE_METABOLISM
HMDB0001545,KEGG_TRYPTOPHAN_METABOLISM
HMDB0001545,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
HMDB0001545,KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM
HMDB0001546,KEGG_PURINE_METABOLISM
HMDB0001546,KEGG_PYRIMIDINE_METABOLISM
HMDB0001546,KEGG_GALACTOSE_METABOLISM
HMDB0001546,KEGG_GLYCOLYSIS_GLUCONEOGENESIS
HMDB0001546,KEGG_PENTOSE_PHOSPHATE_PATHWAY
HMDB0001546,KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM
HMDB0001546,KEGG_TYPE_II_DIABETES_MELLITUS
HMDB0001546,KEGG_INSULIN_SIGNALING_PATHWAY
HMDB0001546,KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG
HMDB0001546,KEGG_PYRUVATE_METABOLISM
HMDB0001546,KEGG_GLUTATHIONE_METABOLISM
HMDB0001546,KEGG_P53_SIGNALING_PATHWAY
HMDB0001551,KEGG_SPHINGOLIPID_METABOLISM
HMDB0001552,KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM
HMDB0001553,KEGG_CYSTEINE_AND_METHIONINE_METABOLISM
HMDB0001553,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION
HMDB0001553,KEGG_TYROSINE_METABOLISM
HMDB0001553,KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM
HMDB0001553,KEGG_TRYPTOPHAN_METABOLISM
HMDB0001553,KEGG_PHENYLALANINE_METABOLISM
HMDB0001562,KEGG_HISTIDINE_METABOLISM
HMDB0001562,KEGG_ONE_CARBON_POOL_BY_FOLATE
HMDB0001562,KEGG_NITROGEN_METABOLISM
HMDB0001562,KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM
HMDB0001564,KEGG_GLYCEROPHOSPHOLIPID_METABOLISM
HMDB0001565,KEGG_GLYCEROPHOSPHOLIPID_METABOLISM
HMDB0001565,KEGG_ETHER_LIPID_METABOLISM
HMDB0001565,KEGG_SPHINGOLIPID_METABOLISM
HMDB0001565,KEGG_LYSOSOME
HMDB0001586,KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS
HMDB0001586,KEGG_RIBOFLAVIN_METABOLISM
HMDB0001586,KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM
HMDB0001586,KEGG_STARCH_AND_SUCROSE_METABOLISM
HMDB0001586,KEGG_PURINE_METABOLISM
HMDB0001586,KEGG_ETHER_LIPID_METABOLISM
HMDB0001586,KEGG_GALACTOSE_METABOLISM
HMDB0001586,KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM
HMDB0001586,KEGG_GLYCOLYSIS_GLUCONEOGENESIS
HMDB0001586,KEGG_PENTOSE_PHOSPHATE_PATHWAY
HMDB0001586,KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS
HMDB0001644,KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM
HMDB0001644,KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS
HMDB0001659,KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450
HMDB0001659,KEGG_ARACHIDONIC_ACID_METABOLISM
HMDB0001659,KEGG_LINOLEIC_ACID_METABOLISM
HMDB0001659,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
HMDB0001830,KEGG_STEROID_HORMONE_BIOSYNTHESIS
HMDB0001830,KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450
HMDB0001846,KEGG_ONE_CARBON_POOL_BY_FOLATE
HMDB0001846,KEGG_PURINE_METABOLISM
HMDB0001846,KEGG_FOLATE_BIOSYNTHESIS
HMDB0001846,KEGG_HISTIDINE_METABOLISM
HMDB0001846,KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM
HMDB0001846,KEGG_CYSTEINE_AND_METHIONINE_METABOLISM
HMDB0001846,KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM
HMDB0001846,KEGG_NITROGEN_METABOLISM
HMDB0001846,KEGG_PYRUVATE_METABOLISM
HMDB0001846,KEGG_GLYCOLYSIS_GLUCONEOGENESIS
HMDB0001846,KEGG_CITRATE_CYCLE_TCA_CYCLE
HMDB0001846,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION
HMDB0001851,KEGG_GLYCOLYSIS_GLUCONEOGENESIS
HMDB0001851,KEGG_GLYCEROLIPID_METABOLISM
HMDB0001851,KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM
HMDB0001851,KEGG_GALACTOSE_METABOLISM
HMDB0001851,KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS
HMDB0001851,KEGG_PYRUVATE_METABOLISM
HMDB0001852,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
HMDB0001852,KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450
HMDB0001852,KEGG_GLUTATHIONE_METABOLISM
HMDB0001852,KEGG_RETINOL_METABOLISM
HMDB0001852,KEGG_STARCH_AND_SUCROSE_METABOLISM
HMDB0001852,KEGG_DRUG_METABOLISM_OTHER_ENZYMES
HMDB0001852,KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS
HMDB0001852,KEGG_ASCORBATE_AND_ALDARATE_METABOLISM
HMDB0001852,KEGG_STEROID_HORMONE_BIOSYNTHESIS
HMDB0001852,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM
HMDB0001858,KEGG_SULFUR_METABOLISM
HMDB0001859,KEGG_ABC_TRANSPORTERS
HMDB0001859,KEGG_SULFUR_METABOLISM
HMDB0001859,KEGG_RETINOL_METABOLISM
HMDB0001859,KEGG_DRUG_METABOLISM_OTHER_ENZYMES
HMDB0001859,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
HMDB0001859,KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450
HMDB0001859,KEGG_ARACHIDONIC_ACID_METABOLISM
HMDB0001859,KEGG_LINOLEIC_ACID_METABOLISM
HMDB0001859,KEGG_STEROID_HORMONE_BIOSYNTHESIS
HMDB0001859,KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS
HMDB0001859,KEGG_ASCORBATE_AND_ALDARATE_METABOLISM
HMDB0001859,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM
HMDB0001859,KEGG_STARCH_AND_SUCROSE_METABOLISM
HMDB0001870,KEGG_DRUG_METABOLISM_OTHER_ENZYMES
HMDB0001875,KEGG_RETINOL_METABOLISM
HMDB0001875,KEGG_FATTY_ACID_METABOLISM
HMDB0001875,KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450
HMDB0001875,KEGG_TYROSINE_METABOLISM
HMDB0001875,KEGG_GLYCOLYSIS_GLUCONEOGENESIS
HMDB0001875,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
HMDB0001875,KEGG_ARACHIDONIC_ACID_METABOLISM
HMDB0001875,KEGG_LINOLEIC_ACID_METABOLISM
HMDB0001875,KEGG_ASTHMA
HMDB0001875,KEGG_PHENYLALANINE_METABOLISM
HMDB0001881,KEGG_RETINOL_METABOLISM
HMDB0001881,KEGG_FATTY_ACID_METABOLISM
HMDB0001881,KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450
HMDB0001881,KEGG_TYROSINE_METABOLISM
HMDB0001881,KEGG_GLYCOLYSIS_GLUCONEOGENESIS
HMDB0001881,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
HMDB0001881,KEGG_GLYCEROLIPID_METABOLISM
HMDB0001881,KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM
HMDB0001881,KEGG_GALACTOSE_METABOLISM
HMDB0001881,KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS
HMDB0001881,KEGG_PYRUVATE_METABOLISM
HMDB0001881,KEGG_LINOLEIC_ACID_METABOLISM
HMDB0001881,KEGG_BUTANOATE_METABOLISM
HMDB0001890,KEGG_ARGININE_AND_PROLINE_METABOLISM
HMDB0001893,KEGG_ABC_TRANSPORTERS
HMDB0001903,KEGG_ECM_RECEPTOR_INTERACTION
HMDB0001903,KEGG_PPAR_SIGNALING_PATHWAY
HMDB0001903,KEGG_HEMATOPOIETIC_CELL_LINEAGE
HMDB0001903,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
HMDB0001903,KEGG_STEROID_BIOSYNTHESIS
HMDB0001913,KEGG_RETINOL_METABOLISM
HMDB0001913,KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450
HMDB0001913,KEGG_LINOLEIC_ACID_METABOLISM
HMDB0001913,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
HMDB0001913,KEGG_ARACHIDONIC_ACID_METABOLISM
HMDB0001958,KEGG_GLYCOLYSIS_GLUCONEOGENESIS
HMDB0001958,KEGG_PYRUVATE_METABOLISM
HMDB0001958,KEGG_FATTY_ACID_METABOLISM
HMDB0001958,KEGG_PROPANOATE_METABOLISM
HMDB0001958,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION
HMDB0001958,KEGG_TRYPTOPHAN_METABOLISM
HMDB0001958,KEGG_BUTANOATE_METABOLISM
HMDB0001958,KEGG_LIMONENE_AND_PINENE_DEGRADATION
HMDB0001958,KEGG_GLYCEROLIPID_METABOLISM
HMDB0001958,KEGG_ASCORBATE_AND_ALDARATE_METABOLISM
HMDB0001958,KEGG_BETA_ALANINE_METABOLISM
HMDB0001958,KEGG_HISTIDINE_METABOLISM
HMDB0001958,KEGG_ARGININE_AND_PROLINE_METABOLISM
HMDB0001958,KEGG_LYSINE_DEGRADATION
HMDB0001993,KEGG_ABC_TRANSPORTERS
HMDB0001993,KEGG_STEROID_HORMONE_BIOSYNTHESIS
HMDB0001993,KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS
HMDB0001993,KEGG_PPAR_SIGNALING_PATHWAY
HMDB0001999,KEGG_ABC_TRANSPORTERS
HMDB0001999,KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS
HMDB0001999,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
HMDB0001999,KEGG_FATTY_ACID_METABOLISM
HMDB0001999,KEGG_PEROXISOME
HMDB0001999,KEGG_PPAR_SIGNALING_PATHWAY
HMDB0001999,KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM
HMDB0001999,KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS
HMDB0001999,KEGG_ARACHIDONIC_ACID_METABOLISM
HMDB0001999,KEGG_SMALL_CELL_LUNG_CANCER
HMDB0001999,KEGG_VEGF_SIGNALING_PATHWAY
HMDB0001999,KEGG_LEISHMANIA_INFECTION
HMDB0001999,KEGG_PATHWAYS_IN_CANCER
HMDB0001999,KEGG_STEROID_BIOSYNTHESIS
HMDB0001999,KEGG_GLYCEROLIPID_METABOLISM
HMDB0001999,KEGG_LYSOSOME
HMDB0002003,KEGG_ABC_TRANSPORTERS
HMDB0002003,KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS
HMDB0002003,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
HMDB0002003,KEGG_FATTY_ACID_METABOLISM
HMDB0002003,KEGG_PEROXISOME
HMDB0002003,KEGG_PPAR_SIGNALING_PATHWAY
HMDB0002003,KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM
HMDB0002003,KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS
HMDB0002003,KEGG_STEROID_BIOSYNTHESIS
HMDB0002003,KEGG_GLYCEROLIPID_METABOLISM
HMDB0002003,KEGG_LYSOSOME
HMDB0002013,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
HMDB0002013,KEGG_PPAR_SIGNALING_PATHWAY
HMDB0002013,KEGG_FATTY_ACID_METABOLISM
HMDB0002013,KEGG_PEROXISOME
HMDB0002022,KEGG_ONE_CARBON_POOL_BY_FOLATE
HMDB0002022,KEGG_PURINE_METABOLISM
HMDB0002024,KEGG_RETINOL_METABOLISM
HMDB0002024,KEGG_GLYCOLYSIS_GLUCONEOGENESIS
HMDB0002024,KEGG_PYRUVATE_METABOLISM
HMDB0002024,KEGG_FATTY_ACID_METABOLISM
HMDB0002024,KEGG_PROPANOATE_METABOLISM
HMDB0002024,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION
HMDB0002024,KEGG_TRYPTOPHAN_METABOLISM
HMDB0002024,KEGG_BUTANOATE_METABOLISM
HMDB0002024,KEGG_LIMONENE_AND_PINENE_DEGRADATION
HMDB0002024,KEGG_GLYCEROLIPID_METABOLISM
HMDB0002024,KEGG_ASCORBATE_AND_ALDARATE_METABOLISM
HMDB0002024,KEGG_BETA_ALANINE_METABOLISM
HMDB0002024,KEGG_HISTIDINE_METABOLISM
HMDB0002024,KEGG_ARGININE_AND_PROLINE_METABOLISM
HMDB0002024,KEGG_LYSINE_DEGRADATION
HMDB0002031,KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS
HMDB0002031,KEGG_PYRIMIDINE_METABOLISM
HMDB0002031,KEGG_BETA_ALANINE_METABOLISM
HMDB0002031,KEGG_DRUG_METABOLISM_OTHER_ENZYMES
HMDB0002052,KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450
HMDB0002052,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
HMDB0002052,KEGG_TYROSINE_METABOLISM
HMDB0002052,KEGG_GLUTATHIONE_METABOLISM
HMDB0002054,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
HMDB0002054,KEGG_PPAR_SIGNALING_PATHWAY
HMDB0002054,KEGG_FATTY_ACID_METABOLISM
HMDB0002054,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION
HMDB0002054,KEGG_BETA_ALANINE_METABOLISM
HMDB0002054,KEGG_PROPANOATE_METABOLISM
HMDB0002054,KEGG_BUTANOATE_METABOLISM
HMDB0002054,KEGG_LYSINE_DEGRADATION
HMDB0002054,KEGG_LIMONENE_AND_PINENE_DEGRADATION
HMDB0002054,KEGG_TRYPTOPHAN_METABOLISM
HMDB0002057,KEGG_PPAR_SIGNALING_PATHWAY
HMDB0002057,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION
HMDB0002057,KEGG_PEROXISOME
HMDB0002057,KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS
HMDB0002057,KEGG_FATTY_ACID_METABOLISM
HMDB0002057,KEGG_BUTANOATE_METABOLISM
HMDB0002057,KEGG_PROPANOATE_METABOLISM
HMDB0002057,KEGG_BETA_ALANINE_METABOLISM
HMDB0002057,KEGG_LYSINE_DEGRADATION
HMDB0002057,KEGG_LIMONENE_AND_PINENE_DEGRADATION
HMDB0002057,KEGG_TRYPTOPHAN_METABOLISM
HMDB0002057,KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS
